income,spending,age,education,recency,complain,wines,fruits,meat,sweets,gold,fish,deals,web_p,catalog_p,store_p,web_visit,marital_Alone,education_2n Cycle,education_Graduation,education_Master,education_PhD,child_Yes
42000.0,653,33,PhD,23,0,124,83,267,59,35,85,2,5,2,11,5,1,0,0,0,1,0
69520.0,1455,37,Graduation,95,0,627,120,414,80,93,121,1,9,6,5,5,0,0,1,0,0,0
64713.0,602,50,Graduation,11,0,180,60,241,54,54,13,2,5,5,7,4,1,0,1,0,0,1
27889.0,26,43,Master,42,0,14,0,4,0,8,0,1,1,1,2,6,0,0,0,1,0,1
22123.0,102,60,Basic,77,0,3,3,24,7,31,34,1,2,1,3,5,1,0,0,0,0,0
39628.8,97,49,Graduation,82,0,71,1,16,0,9,0,4,2,1,3,8,0,0,1,0,0,1
36692.2,207,66,Master,83,0,161,0,22,0,24,0,2,4,1,4,6,0,0,0,1,0,1
27803.0,176,47,Graduation,40,0,8,26,46,9,49,38,2,3,0,4,8,0,0,1,0,0,1
56228.0,450,65,Graduation,95,0,264,0,21,6,147,12,3,6,1,5,7,1,0,1,0,0,1
51651.0,433,60,Graduation,32,0,293,6,23,6,92,13,4,6,2,5,8,0,0,1,0,0,1
68487.0,1366,32,Graduation,48,0,758,12,385,89,89,33,1,9,7,13,4,0,0,1,0,0,0
82101.6,1564,77,Master,75,0,532,126,490,126,126,164,1,5,5,11,1,1,0,0,1,0,0
56796.0,1001,51,Graduation,24,0,656,38,161,47,37,62,3,8,9,7,7,0,0,1,0,0,1
79823.0,1518,61,Graduation,6,0,835,73,380,73,43,114,1,6,9,7,2,0,0,1,0,0,1
30828.0,56,40,Graduation,16,0,16,11,15,0,12,2,2,1,1,4,3,1,0,1,0,0,1
34109.0,22,49,Master,39,0,9,1,5,1,4,2,1,0,0,3,4,0,0,0,1,0,1
53367.0,400,46,Master,2,0,229,7,140,3,11,10,7,5,1,8,7,1,0,0,1,0,1
22390.0,26,51,Basic,49,0,0,1,4,1,5,15,1,1,0,2,7,0,0,0,0,0,0
71322.0,350,44,Graduation,31,0,121,24,124,15,42,24,1,4,1,7,2,0,0,1,0,0,1
79244.0,1216,27,Graduation,58,0,471,102,125,61,245,212,1,4,10,7,1,1,0,1,0,0,0
49912.0,874,71,Master,5,0,520,8,223,49,42,32,4,10,5,7,8,0,0,0,1,0,1
48699.0,40,70,PhD,90,0,26,1,10,0,1,2,1,1,0,3,5,0,0,0,0,1,1
80144.0,1367,45,Graduation,47,0,240,132,445,192,108,250,1,3,7,8,1,0,0,1,0,0,0
54252.0,264,64,Graduation,25,0,178,4,26,4,44,8,5,4,1,5,6,1,0,1,0,0,1
81929.0,2053,44,Master,60,0,1486,55,278,0,185,49,2,4,4,10,6,0,0,0,1,0,1
76068.0,1376,45,Graduation,67,0,1115,12,128,12,76,33,1,2,3,4,6,0,0,1,0,0,1
53204.0,45,44,Master,40,0,29,0,8,0,6,2,1,1,0,3,4,0,0,0,1,0,1
67911.0,976,71,PhD,63,0,529,0,356,28,0,63,3,6,7,11,3,0,0,0,0,1,1
78128.0,1264,46,PhD,89,0,934,24,230,24,36,16,2,8,4,6,3,0,0,0,0,1,1
20425.0,57,34,Basic,5,0,4,12,5,16,17,3,2,2,0,3,7,0,0,0,0,0,1
58646.0,140,58,Master,3,0,62,1,44,5,22,6,1,2,1,4,4,0,0,0,1,0,1
72967.0,497,50,Graduation,1,0,158,35,179,0,125,0,2,7,2,8,5,1,0,1,0,0,1
48150.0,266,71,Master,24,0,173,2,39,2,47,3,3,5,1,4,7,0,0,0,1,0,1
82332.0,2006,59,Graduation,89,0,830,59,968,79,19,51,1,5,3,12,2,1,0,1,0,0,0
58275.0,615,65,Graduation,48,0,189,10,253,43,64,56,6,8,2,7,7,1,0,1,0,0,1
44953.0,1021,39,PhD,31,0,728,17,133,8,124,11,1,7,3,13,6,0,0,0,0,1,0
34587.0,22,67,Graduation,68,0,7,2,9,0,2,2,2,1,0,3,4,0,0,1,0,0,1
43018.0,133,46,Master,46,0,35,4,17,6,64,7,1,2,2,2,5,0,0,0,1,0,1
45736.0,437,66,Master,92,0,188,3,180,3,43,20,5,7,1,6,7,0,0,0,1,0,1
66476.0,1013,51,Master,80,0,742,28,152,9,57,25,2,6,8,10,4,0,0,0,1,0,1
27733.0,57,39,2n Cycle,16,0,0,7,5,2,17,26,2,2,0,3,7,0,1,0,0,0,1
69805.0,1038,68,PhD,50,0,750,71,174,10,20,13,2,6,8,11,2,0,0,0,0,1,1
72217.0,1573,58,Master,93,0,816,42,450,56,154,55,1,3,10,8,2,1,0,0,1,0,0
25818.0,28,49,Graduation,51,0,5,2,8,2,9,2,1,0,1,2,7,1,0,1,0,0,1
37509.0,123,44,Master,24,0,37,5,56,8,5,12,2,3,0,4,7,0,0,0,1,0,1
25176.0,13,44,2n Cycle,79,0,4,0,4,0,5,0,1,1,0,2,7,0,1,0,0,0,1
43586.0,132,40,Graduation,26,0,99,2,11,0,16,4,3,3,0,4,8,0,0,1,0,0,1
53230.0,732,64,2n Cycle,86,0,176,72,98,21,229,136,4,5,2,12,5,0,1,0,0,0,1
50116.0,66,63,Graduation,68,0,54,0,10,0,2,0,2,1,0,4,5,0,0,1,0,0,1
61286.0,608,54,Graduation,34,0,356,0,107,9,117,19,2,7,1,8,5,0,0,1,0,0,1
82333.0,1822,34,PhD,60,0,1311,0,359,89,17,46,1,4,3,10,2,0,0,0,0,1,0
65220.0,1282,55,PhD,3,0,890,63,292,25,12,0,4,8,4,7,6,0,0,0,0,1,0
33590.0,8,46,Graduation,65,0,4,0,2,0,2,0,1,1,0,2,7,0,0,1,0,0,1
30992.0,43,44,Graduation,83,0,17,0,14,3,2,7,1,1,0,3,7,1,0,1,0,0,1
72309.0,1931,44,Master,64,0,960,0,883,38,0,50,1,5,6,8,3,1,0,0,1,0,0
65487.0,1169,63,Master,48,0,240,67,500,0,163,199,3,3,5,6,2,1,0,0,1,0,0
58692.0,395,55,Graduation,21,0,301,11,61,7,11,4,1,8,2,4,7,0,0,1,0,0,1
40590.0,258,51,Graduation,30,0,154,0,50,11,37,6,5,3,4,3,6,1,0,1,0,0,1
20587.0,25,50,Graduation,39,0,2,3,6,1,9,4,1,1,1,2,7,1,0,1,0,0,1
62637.0,185,66,Master,76,0,104,12,48,12,5,4,1,2,2,5,2,1,0,0,1,0,1
29435.0,180,54,Master,11,0,70,3,37,2,64,4,4,3,2,2,9,1,0,0,1,0,1
19346.0,22,46,Graduation,26,0,2,0,9,6,2,3,1,1,0,3,8,1,0,1,0,0,1
35788.0,44,49,Graduation,34,0,23,2,11,1,4,3,2,2,0,3,6,0,0,1,0,0,1
36997.0,94,52,Graduation,72,0,43,4,12,0,27,8,5,2,1,4,5,1,0,1,0,0,1
23539.0,81,63,Graduation,13,0,4,24,11,1,25,16,1,2,0,4,6,0,0,1,0,0,0
65333.0,798,47,Graduation,58,0,654,7,92,15,30,0,7,9,4,8,6,1,0,1,0,0,1
78499.0,1334,63,Graduation,12,0,912,72,170,36,97,47,1,11,3,4,4,1,0,1,0,0,0
29732.0,38,49,PhD,23,0,25,0,8,1,4,0,1,2,0,2,9,0,0,0,0,1,1
41275.0,61,60,Master,33,0,24,4,22,2,9,0,4,3,1,3,5,0,0,0,1,0,1
63516.0,300,47,PhD,30,0,141,11,114,14,5,15,4,4,1,7,5,0,0,0,0,1,1
42769.0,88,58,PhD,15,0,71,0,13,1,0,3,2,1,1,4,4,0,0,0,0,1,1
49572.0,54,62,Master,25,0,35,1,16,1,1,0,2,2,0,3,7,0,0,0,1,0,1
69209.0,1782,48,Graduation,4,0,496,32,849,48,128,229,2,5,3,6,4,0,0,1,0,0,0
40590.0,258,51,Graduation,30,0,154,0,50,11,37,6,5,3,4,3,6,1,0,1,0,0,1
30560.0,31,44,Master,6,0,9,1,5,5,7,4,1,1,0,3,7,0,0,0,1,0,1
32146.0,66,37,2n Cycle,16,0,26,3,23,7,3,4,2,2,0,4,6,0,1,0,0,0,1
41713.0,174,56,2n Cycle,57,0,77,8,44,10,25,10,5,3,1,4,6,1,1,0,0,0,1
34176.0,28,45,Master,9,0,11,2,7,2,2,4,1,1,0,3,3,0,0,0,1,0,1
58482.0,731,65,PhD,59,0,576,7,115,7,7,19,2,7,4,9,6,0,0,0,0,1,1
59686.0,274,55,Graduation,78,0,89,15,89,42,5,34,1,4,1,6,4,1,0,1,0,0,1
60896.0,1701,56,PhD,90,0,1013,30,399,46,153,60,3,9,10,4,6,0,0,0,0,1,1
62994.0,312,40,Graduation,74,0,224,12,48,12,12,4,1,6,2,4,6,0,0,1,0,0,1
47320.0,414,63,Graduation,10,0,200,19,111,15,19,50,6,5,1,8,6,0,0,1,0,0,1
74859.0,1565,71,2n Cycle,63,0,570,73,614,102,73,133,1,6,5,11,3,1,1,0,0,0,0
31560.0,94,46,PhD,98,0,62,1,20,0,7,4,2,2,1,3,8,1,0,0,0,1,1
72071.0,1338,66,Graduation,4,0,531,69,300,138,150,150,3,5,4,8,2,1,0,1,0,0,1
41967.0,54,39,Graduation,66,0,23,4,10,2,15,0,1,1,0,3,4,1,0,1,0,0,1
69263.0,568,55,Graduation,14,0,492,5,32,5,21,13,1,9,1,7,6,1,0,1,0,0,1
65706.0,1199,50,2n Cycle,77,0,918,10,129,0,129,13,1,11,3,12,7,1,1,0,0,0,0
60934.0,873,45,Graduation,41,0,224,155,155,93,54,192,2,6,4,11,4,0,0,1,0,0,1
71965.0,1213,69,Graduation,21,0,572,19,286,38,248,50,3,6,3,5,3,0,0,1,0,0,1
65210.0,731,65,Graduation,25,0,626,0,70,7,28,0,2,9,3,8,6,0,0,1,0,0,1
79174.0,2043,45,PhD,2,0,1074,37,518,92,129,193,1,5,6,7,2,0,0,0,0,1,0
81380.0,1893,53,Master,51,0,741,68,689,68,103,224,1,4,2,10,2,1,0,0,1,0,0
48432.0,424,47,PhD,3,0,322,3,50,3,42,4,5,7,1,6,8,1,0,0,0,1,1
52914.0,575,49,Graduation,32,0,254,10,44,10,227,30,2,7,3,3,7,0,0,1,0,0,1
38946.0,257,65,Graduation,84,0,116,6,82,6,41,6,2,3,1,6,5,0,0,1,0,0,1
26067.0,56,46,Graduation,49,0,22,2,18,2,12,0,3,3,0,3,8,0,0,1,0,0,1
44325.0,542,48,PhD,69,0,516,0,21,0,5,0,4,8,2,7,8,0,0,0,0,1,1
42523.0,125,56,Graduation,96,0,14,36,11,26,35,3,1,1,1,4,2,0,0,1,0,0,0
26487.0,69,42,Basic,23,0,2,8,10,14,23,12,3,2,1,3,5,1,0,0,0,0,1
53233.0,40,63,2n Cycle,18,0,28,0,9,0,0,3,1,1,0,3,4,0,1,0,0,0,1
67716.0,1016,60,Graduation,8,0,530,142,217,9,56,62,4,7,4,13,5,0,0,1,0,0,1
76234.0,907,48,Master,21,0,519,50,167,0,41,130,1,8,3,11,3,0,0,0,1,0,1
65487.0,1169,63,Master,48,0,240,67,500,0,163,199,3,3,5,6,2,0,0,0,1,0,0
25224.0,46,48,Basic,36,0,4,9,12,2,8,11,2,1,1,3,3,0,0,0,0,0,1
40851.0,59,49,Graduation,63,0,23,1,7,4,24,0,1,1,1,2,7,1,0,1,0,0,1
27469.0,17,73,Graduation,2,0,9,1,2,2,0,3,1,0,0,3,6,0,0,1,0,0,0
82347.0,1853,63,2n Cycle,38,0,556,54,845,133,63,202,1,7,7,10,3,0,1,0,0,0,0
73803.0,1528,63,Graduation,61,0,833,80,363,26,174,52,2,9,5,6,6,0,0,1,0,0,1
43322.0,141,46,Graduation,25,0,56,7,48,2,18,10,1,3,0,4,7,1,0,1,0,0,0
55593.0,546,47,Graduation,63,0,293,8,124,4,106,11,2,6,6,3,6,0,0,1,0,0,1
50501.0,500,66,Graduation,10,0,297,0,38,0,152,13,7,5,4,4,6,0,0,1,0,0,1
37085.0,61,45,Graduation,65,0,39,1,16,0,3,2,4,3,0,3,8,0,0,1,0,0,1
57731.0,704,51,Graduation,0,0,266,21,300,8,44,65,4,8,8,6,6,1,0,1,0,0,1
48432.0,424,47,PhD,3,0,322,3,50,3,42,4,5,7,1,6,8,1,0,0,0,1,1
73807.0,849,42,Graduation,88,0,366,124,156,78,54,71,2,5,5,11,2,0,0,1,0,0,1
35893.0,199,52,Graduation,80,0,158,0,23,0,18,0,6,3,1,5,8,1,0,1,0,0,1
61014.0,1147,40,Graduation,17,0,269,129,495,43,29,182,4,9,3,4,7,0,0,1,0,0,1
32144.0,54,66,Graduation,76,0,41,0,10,0,3,0,4,2,1,3,7,0,0,1,0,0,1
45146.0,53,57,Graduation,28,0,33,0,5,0,15,0,2,1,1,2,4,1,0,1,0,0,1
41769.0,521,65,2n Cycle,31,0,302,29,131,0,27,32,6,8,1,7,8,1,1,0,0,0,1
38054.0,45,70,Master,24,0,23,2,17,1,0,2,2,2,0,3,7,1,0,0,1,0,1
80617.0,1435,25,2n Cycle,42,0,594,51,631,55,32,72,1,4,6,8,2,1,1,0,0,0,0
36807.0,16,66,Graduation,88,0,4,2,5,0,5,0,1,1,0,2,6,0,0,1,0,0,1
28427.0,52,37,Graduation,67,0,18,3,19,3,6,3,2,2,0,3,8,0,0,1,0,0,1
82032.0,1234,72,PhD,54,0,332,194,377,125,57,149,0,4,6,7,1,1,0,0,0,1,0
22775.0,15,42,Graduation,40,0,5,1,8,0,1,0,1,1,0,2,8,0,0,1,0,0,1
40101.0,415,35,Master,73,0,171,3,129,24,62,26,4,6,1,6,7,0,0,0,1,0,1
58025.0,470,41,Graduation,81,0,270,31,88,48,22,11,3,3,2,10,4,0,0,1,0,0,1
75777.0,1438,38,Master,12,0,712,26,538,13,80,69,1,3,6,11,1,1,0,0,1,0,0
33562.0,51,57,Master,33,0,21,12,12,3,3,0,3,2,0,4,4,0,0,0,1,0,1
57642.0,679,50,PhD,24,0,580,6,58,0,27,8,3,7,6,6,4,1,0,0,0,1,1
58554.0,586,52,Graduation,55,0,368,24,68,0,88,38,6,8,2,6,7,0,0,1,0,0,1
63777.0,653,41,Graduation,87,0,457,5,106,17,53,15,8,11,1,6,8,0,0,1,0,0,1
57967.0,468,58,Graduation,39,0,229,7,137,0,91,4,5,4,2,8,5,1,0,1,0,0,1
77505.4,1679,42,2n Cycle,53,0,32,2,1607,4,22,12,0,0,0,1,0,0,1,0,0,0,0
24434.0,50,48,Graduation,9,0,3,2,8,0,17,20,2,2,1,2,7,0,0,1,0,0,1
44802.0,1049,50,Master,71,0,853,10,143,10,20,13,2,9,4,12,8,1,0,0,1,0,0
26816.0,22,34,Graduation,50,0,5,1,6,4,3,3,1,0,0,3,4,1,0,1,0,0,0
34421.0,30,46,Graduation,81,0,3,3,7,2,9,6,1,1,0,2,7,0,0,1,0,0,1
61223.0,1341,53,Graduation,46,0,709,43,182,118,247,42,2,9,3,4,5,0,0,1,0,0,1
64014.0,444,74,PhD,56,0,406,0,30,0,8,0,7,8,2,5,7,0,0,0,0,1,1
56981.0,1241,39,Graduation,91,0,908,48,217,12,24,32,1,2,3,13,6,1,0,1,0,0,0
69245.0,843,64,Master,8,0,428,30,214,30,61,80,2,6,5,10,3,0,0,0,1,0,1
52869.0,172,66,PhD,40,0,84,3,61,1,21,2,3,3,1,4,7,0,0,0,0,1,1
